,Open,Close,High,Low,Limit_Up,Limit_Down,Total_Turnover,Volume,Symbol,Clock,Factor,FactorPost,Pause
2344,4888.53,4887.9,4902.78,4861.2,5376.71,4399.12,81178885784.7,8250252800.0,S.CN.SSE.000905,2019-08-23,0.0,0.0,False
2345,4799.48,4855.46,4867.3,4793.84,5376.69,4399.11,86780252776.6,8845314400.0,S.CN.SSE.000905,2019-08-26,0.0,0.0,False
2346,4878.29,4936.12,4976.58,4878.29,5341.0,4369.91,105376287946.2,10819263700.0,S.CN.SSE.000905,2019-08-27,0.0,0.0,False
2347,4929.89,4928.19,4948.02,4910.6,5429.74,4442.51,92168539738.9,9899429300.0,S.CN.SSE.000905,2019-08-28,0.0,0.0,False
2348,4937.59,4934.18,4954.96,4912.22,5421.01,4435.37,94062432252.4,9681799600.0,S.CN.SSE.000905,2019-08-29,0.0,0.0,False
2349,4963.28,4886.49,4975.97,4862.58,5427.6,4440.77,108135467947.0,10245163400.0,S.CN.SSE.000905,2019-08-30,0.0,0.0,False
2350,4894.05,5008.3,5020.26,4890.23,5375.14,4397.84,109204318758.9,10829293000.0,S.CN.SSE.000905,2019-09-02,0.0,0.0,False
2351,5019.4,5044.18,5044.18,4999.89,5509.13,4507.47,115052722425.3,10909044900.0,S.CN.SSE.000905,2019-09-03,0.0,0.0,False
2352,5036.52,5093.27,5093.27,5027.67,5548.6,4539.76,123208416373.0,12249922400.0,S.CN.SSE.000905,2019-09-04,0.0,0.0,False
2353,5119.57,5138.41,5209.0,5119.43,5602.59,4583.94,160737034593.1,15894736900.0,S.CN.SSE.000905,2019-09-05,0.0,0.0,False
2354,5152.19,5154.64,5167.48,5111.73,5652.25,4624.56,122605223229.7,11279857600.0,S.CN.SSE.000905,2019-09-06,0.0,0.0,False
2355,5202.71,5263.46,5263.46,5171.85,5670.1,4639.17,139542294574.0,13294192700.0,S.CN.SSE.000905,2019-09-09,0.0,0.0,False
2356,5264.33,5245.31,5264.33,5212.53,5789.81,4737.11,138175230569.9,13111154700.0,S.CN.SSE.000905,2019-09-10,0.0,0.0,False
2357,5262.49,5217.29,5273.97,5206.97,5769.84,4720.77,119062341479.8,11560394100.0,S.CN.SSE.000905,2019-09-11,0.0,0.0,False
2358,5230.29,5242.61,5255.79,5197.57,5739.02,4695.56,99874269567.8,9604422600.0,S.CN.SSE.000905,2019-09-12,0.0,0.0,False
2359,5263.3,5250.34,5279.59,5228.29,5766.87,4718.35,116963948641.2,11413633900.0,S.CN.SSE.000905,2019-09-16,0.0,0.0,False
2360,5237.56,5140.45,5237.56,5118.21,5775.37,4725.31,113656216325.8,11477143500.0,S.CN.SSE.000905,2019-09-17,0.0,0.0,False
2361,5148.06,5141.04,5163.81,5119.61,5654.5,4626.41,92044125712.6,8955599900.0,S.CN.SSE.000905,2019-09-18,0.0,0.0,False
2362,5150.5,5191.67,5191.67,5126.15,5655.14,4626.93,92724183285.5,8812931100.0,S.CN.SSE.000905,2019-09-19,0.0,0.0,False
2363,5198.73,5204.48,5220.24,5180.08,5710.84,4672.5,104270351934.7,9418643800.0,S.CN.SSE.000905,2019-09-20,0.0,0.0,False
2364,5192.88,5171.48,5192.88,5124.8,5724.93,4684.04,103757230386.2,9465768000.0,S.CN.SSE.000905,2019-09-23,0.0,0.0,False
2365,5168.12,5180.74,5237.41,5159.33,5688.63,4654.34,108590216780.5,9452799600.0,S.CN.SSE.000905,2019-09-24,0.0,0.0,False
2366,5162.15,5087.01,5162.15,5087.01,5698.82,4662.67,103768929295.1,9220292000.0,S.CN.SSE.000905,2019-09-25,0.0,0.0,False
2367,5099.52,4970.24,5108.8,4970.24,5595.71,4578.31,100909210437.1,9467075200.0,S.CN.SSE.000905,2019-09-26,0.0,0.0,False
2368,4974.03,5005.63,5033.19,4974.03,5467.26,4473.22,77773539941.2,7432983300.0,S.CN.SSE.000905,2019-09-27,0.0,0.0,False
2369,5009.14,4940.9,5022.43,4940.9,5506.19,4505.07,66977336936.6,6578513000.0,S.CN.SSE.000905,2019-09-30,0.0,0.0,False
2370,4955.08,4941.76,4994.44,4937.03,5434.99,4446.81,69528043024.5,6644342500.0,S.CN.SSE.000905,2019-10-08,0.0,0.0,False
2371,4926.21,4982.95,4985.44,4904.32,5435.94,4447.58,67224088877.7,6650575900.0,S.CN.SSE.000905,2019-10-09,0.0,0.0,False
2372,4988.14,5046.36,5049.22,4979.19,5481.25,4484.66,75962306588.5,7381815400.0,S.CN.SSE.000905,2019-10-10,0.0,0.0,False
2373,5057.81,5055.52,5074.9,5012.38,5551.0,4541.72,82692670947.9,8278601600.0,S.CN.SSE.000905,2019-10-11,0.0,0.0,False
2374,5095.22,5131.13,5151.69,5089.31,5561.07,4549.96,100737694041.6,10368887800.0,S.CN.SSE.000905,2019-10-14,0.0,0.0,False
2375,5115.25,5061.0,5115.25,5057.28,5644.24,4618.02,86494758013.9,8832143000.0,S.CN.SSE.000905,2019-10-15,0.0,0.0,False
2376,5064.33,5038.36,5086.97,5036.5,5567.1,4554.9,73744399915.3,7822140800.0,S.CN.SSE.000905,2019-10-16,0.0,0.0,False
2377,5039.27,5029.85,5049.36,5017.47,5542.19,4534.52,65942908151.8,7051450800.0,S.CN.SSE.000905,2019-10-17,0.0,0.0,False
2378,5033.82,4961.81,5056.56,4953.15,5532.84,4526.87,74431254150.2,8203885000.0,S.CN.SSE.000905,2019-10-18,0.0,0.0,False
2379,4956.79,4951.04,4957.24,4906.36,5457.99,4465.63,65366244551.4,6989927100.0,S.CN.SSE.000905,2019-10-21,0.0,0.0,False
2380,4954.11,5005.55,5011.01,4954.11,5446.14,4455.93,63627854013.6,6553498200.0,S.CN.SSE.000905,2019-10-22,0.0,0.0,False
2381,5009.36,4967.19,5009.94,4955.06,5506.11,4505.0,65559048969.1,6903650700.0,S.CN.SSE.000905,2019-10-23,0.0,0.0,False
2382,4961.69,4958.25,4972.76,4921.11,5463.91,4470.48,62074661055.7,6486844300.0,S.CN.SSE.000905,2019-10-24,0.0,0.0,False
2383,4953.33,4994.57,5001.51,4922.08,5454.07,4462.42,72672829238.8,7315877700.0,S.CN.SSE.000905,2019-10-25,0.0,0.0,False
2384,5026.06,5084.47,5084.69,5026.06,5494.03,4495.11,101064614545.5,10290739500.0,S.CN.SSE.000905,2019-10-28,0.0,0.0,False
2385,5080.93,5007.71,5080.93,5007.71,5592.91,4576.02,105275425054.2,10870630500.0,S.CN.SSE.000905,2019-10-29,0.0,0.0,False
2386,4975.67,4947.9,4984.4,4938.1,5508.48,4506.94,83620058905.4,8576215500.0,S.CN.SSE.000905,2019-10-30,0.0,0.0,False
2387,4950.03,4917.42,4967.75,4911.38,5442.68,4453.11,79650641370.5,7958268700.0,S.CN.SSE.000905,2019-10-31,0.0,0.0,False
2388,4908.65,4962.35,4967.05,4896.01,5409.16,4425.68,72447112677.3,7415565600.0,S.CN.SSE.000905,2019-11-01,0.0,0.0,False
2389,4974.36,4987.84,5016.94,4974.36,5458.58,4466.11,82241598022.4,8127822700.0,S.CN.SSE.000905,2019-11-04,0.0,0.0,False
2390,4995.46,5025.3,5041.24,4972.72,5486.62,4489.05,84235951765.0,8507295100.0,S.CN.SSE.000905,2019-11-05,0.0,0.0,False
2391,5022.1,4974.73,5027.79,4955.83,5527.83,4522.77,82703564204.0,8321627500.0,S.CN.SSE.000905,2019-11-06,0.0,0.0,False
2392,4970.53,5007.07,5020.22,4960.84,5472.21,4477.26,70612908509.6,7209219800.0,S.CN.SSE.000905,2019-11-07,0.0,0.0,False
2393,5036.66,4988.29,5051.56,4985.95,5507.77,4506.36,80301698426.8,7909655600.0,S.CN.SSE.000905,2019-11-08,0.0,0.0,False
2394,4961.19,4876.16,4961.19,4868.43,5487.12,4489.46,71951297699.8,7709640100.0,S.CN.SSE.000905,2019-11-11,0.0,0.0,False
2395,4878.97,4881.61,4887.3,4823.43,5363.78,4388.54,64024939307.4,6878549300.0,S.CN.SSE.000905,2019-11-12,0.0,0.0,False
2396,4878.97,4875.54,4888.19,4853.59,5369.78,4393.45,60162199835.3,6060640800.0,S.CN.SSE.000905,2019-11-13,0.0,0.0,False
2397,4875.25,4912.11,4925.44,4871.56,5363.1,4387.99,68278831817.1,6391011200.0,S.CN.SSE.000905,2019-11-14,0.0,0.0,False
2398,4910.21,4868.44,4936.98,4868.44,5403.32,4420.9,74051052837.1,7007640400.0,S.CN.SSE.000905,2019-11-15,0.0,0.0,False
2399,4862.28,4892.46,4901.0,4851.39,5355.28,4381.59,63914780872.7,6396537200.0,S.CN.SSE.000905,2019-11-18,0.0,0.0,False
2400,4892.34,4975.11,4975.11,4890.76,5381.71,4403.21,73229636654.5,7236336900.0,S.CN.SSE.000905,2019-11-19,0.0,0.0,False
2401,4975.76,4946.28,4991.7,4941.91,5472.62,4477.6,81388200081.2,7899827700.0,S.CN.SSE.000905,2019-11-20,0.0,0.0,False
2402,4929.85,4945.72,4963.09,4919.59,5440.9,4451.65,63282046848.6,6616751300.0,S.CN.SSE.000905,2019-11-21,0.0,0.0,False
2403,4954.31,4904.08,5018.06,4876.81,5440.29,4451.15,89306629279.5,8802769500.0,S.CN.SSE.000905,2019-11-22,0.0,0.0,False
2404,4904.99,4901.5,4915.35,4853.84,5394.49,4413.67,78620478553.6,8634726500.0,S.CN.SSE.000905,2019-11-25,0.0,0.0,False
2405,4906.43,4882.16,4920.68,4882.16,5391.65,4411.35,74550160674.7,8125973000.0,S.CN.SSE.000905,2019-11-26,0.0,0.0,False
2406,4881.4,4904.26,4935.63,4872.3,5370.38,4393.95,70087736428.7,7264694000.0,S.CN.SSE.000905,2019-11-27,0.0,0.0,False
2407,4897.65,4889.26,4916.8,4878.01,5394.68,4413.83,56925664898.3,5967231400.0,S.CN.SSE.000905,2019-11-28,0.0,0.0,False
2408,4888.35,4894.94,4909.41,4850.59,5378.19,4400.33,58933970584.8,6139562000.0,S.CN.SSE.000905,2019-11-29,0.0,0.0,False
2409,4897.63,4905.42,4930.59,4889.32,5384.44,4405.45,61517277181.6,6315015900.0,S.CN.SSE.000905,2019-12-02,0.0,0.0,False
2410,4889.41,4926.45,4926.45,4863.66,5395.96,4414.88,59970188116.3,6034552500.0,S.CN.SSE.000905,2019-12-03,0.0,0.0,False
2411,4902.49,4920.67,4935.57,4901.04,5419.1,4433.81,65049445239.8,6349645000.0,S.CN.SSE.000905,2019-12-04,0.0,0.0,False
2412,4927.78,4967.6,4978.99,4923.11,5412.74,4428.6,77991494680.4,7407710400.0,S.CN.SSE.000905,2019-12-05,0.0,0.0,False
2413,4968.04,5010.51,5010.51,4954.79,5464.36,4470.84,77615890698.4,7370595700.0,S.CN.SSE.000905,2019-12-06,0.0,0.0,False
2414,5020.22,5024.6,5040.24,5005.84,5511.56,4509.46,92501704118.5,8848641500.0,S.CN.SSE.000905,2019-12-09,0.0,0.0,False
2415,5012.47,5049.05,5054.31,4998.15,5527.06,4522.14,85621362339.6,8293633000.0,S.CN.SSE.000905,2019-12-10,0.0,0.0,False
2416,5044.94,5027.28,5052.35,5007.56,5553.96,4544.15,87198618378.9,8601103800.0,S.CN.SSE.000905,2019-12-11,0.0,0.0,False
2417,5025.49,5012.0,5044.2,5008.37,5530.01,4524.55,82031906194.2,8005543900.0,S.CN.SSE.000905,2019-12-12,0.0,0.0,False
2418,5047.9,5073.69,5082.76,5029.88,5513.2,4510.8,100214793147.7,9997918400.0,S.CN.SSE.000905,2019-12-13,0.0,0.0,False
2419,5095.35,5166.04,5166.04,5081.91,5581.05,4566.32,118077922881.6,11652253300.0,S.CN.SSE.000905,2019-12-16,0.0,0.0,False
2420,5167.23,5236.06,5257.83,5161.15,5682.64,4649.44,143007732176.6,15021914200.0,S.CN.SSE.000905,2019-12-17,0.0,0.0,False
2421,5235.48,5235.12,5267.41,5221.7,5759.67,4712.46,126380736889.7,12926439800.0,S.CN.SSE.000905,2019-12-18,0.0,0.0,False
2422,5236.92,5241.74,5255.17,5215.88,5758.64,4711.61,111318995285.2,11366629400.0,S.CN.SSE.000905,2019-12-19,0.0,0.0,False
2423,5244.21,5184.68,5258.01,5182.06,5765.91,4717.56,107404905741.8,11799847200.0,S.CN.SSE.000905,2019-12-20,0.0,0.0,False
2424,5161.28,5084.35,5188.85,5079.44,5703.14,4666.21,98214944067.9,10565253000.0,S.CN.SSE.000905,2019-12-23,0.0,0.0,False
2425,5098.81,5162.07,5165.16,5092.91,5592.79,4575.92,80244021672.9,8545191600.0,S.CN.SSE.000905,2019-12-24,0.0,0.0,False
2426,5157.37,5183.1,5195.87,5153.51,5678.28,4645.86,97321480183.4,9591867600.0,S.CN.SSE.000905,2019-12-25,0.0,0.0,False
2427,5181.38,5219.14,5219.14,5171.44,5701.41,4664.79,89169212218.4,9562553300.0,S.CN.SSE.000905,2019-12-26,0.0,0.0,False
2428,5223.47,5179.19,5252.79,5175.85,5741.05,4697.23,116273066098.6,12625962800.0,S.CN.SSE.000905,2019-12-27,0.0,0.0,False
2429,5160.31,5241.94,5242.12,5119.86,5697.11,4661.27,106835905579.0,11686945600.0,S.CN.SSE.000905,2019-12-30,0.0,0.0,False
2430,5239.91,5267.66,5269.87,5228.17,5766.13,4717.74,95356584996.5,10388965800.0,S.CN.SSE.000905,2019-12-31,0.0,0.0,False
2431,5306.67,5366.14,5374.91,5288.17,5794.43,4740.9,136813752305.0,14589440500.0,S.CN.SSE.000905,2020-01-02,0.0,0.0,False
2432,5376.03,5380.64,5395.26,5351.8,5902.75,4829.52,122199725543.2,12845202100.0,S.CN.SSE.000905,2020-01-03,0.0,0.0,False
2433,5365.22,5434.85,5481.55,5355.02,5918.7,4842.57,158190935628.3,15958741400.0,S.CN.SSE.000905,2020-01-06,0.0,0.0,False
2434,5441.9,5499.84,5499.84,5440.69,5978.34,4891.37,142194161767.8,14414272200.0,S.CN.SSE.000905,2020-01-07,0.0,0.0,False
2435,5481.98,5423.8,5500.16,5409.57,6049.82,4949.86,149838069326.0,15540684700.0,S.CN.SSE.000905,2020-01-08,0.0,0.0,False
2436,5465.86,5497.54,5497.54,5457.35,5966.18,4881.42,135961014647.3,13243166700.0,S.CN.SSE.000905,2020-01-09,0.0,0.0,False
2437,5511.67,5480.23,5516.09,5455.25,6047.3,4947.79,118196969042.4,11381982100.0,S.CN.SSE.000905,2020-01-10,0.0,0.0,False
2438,5478.32,5559.63,5559.63,5447.73,6028.25,4932.21,128651948006.7,11807618100.0,S.CN.SSE.000905,2020-01-13,0.0,0.0,False
2439,5576.63,5542.33,5583.72,5539.9,6115.59,5003.66,134845327468.6,12981138300.0,S.CN.SSE.000905,2020-01-14,0.0,0.0,False
2440,5532.96,5530.03,5545.1,5492.65,6096.56,4988.1,118142835148.1,11242502000.0,S.CN.SSE.000905,2020-01-15,0.0,0.0,False
2441,5539.42,5527.67,5559.02,5514.69,6083.03,4977.02,122337955367.5,11189727600.0,S.CN.SSE.000905,2020-01-16,0.0,0.0,False
2442,5539.72,5510.05,5555.41,5499.47,6080.43,4974.9,110491857886.6,10494932900.0,S.CN.SSE.000905,2020-01-17,0.0,0.0,False
2443,5523.01,5587.54,5587.54,5500.59,6061.05,4959.04,128212120829.0,11540300100.0,S.CN.SSE.000905,2020-01-20,0.0,0.0,False
2444,5581.01,5523.94,5581.98,5515.19,6146.29,5028.78,135220987296.1,12460480800.0,S.CN.SSE.000905,2020-01-21,0.0,0.0,False
2445,5502.59,5575.51,5597.99,5440.2,6076.34,4971.55,138250254243.4,12347477000.0,S.CN.SSE.000905,2020-01-22,0.0,0.0,False
2446,5521.79,5377.74,5558.43,5326.93,6133.06,5017.96,161861917529.5,14577307100.0,S.CN.SSE.000905,2020-01-23,0.0,0.0,False
2447,4896.89,4910.9,4960.75,4896.89,5915.52,4839.97,89455038460.2,8177708400.0,S.CN.SSE.000905,2020-02-03,0.0,0.0,False
2448,4736.12,4996.47,5013.77,4736.12,5401.99,4419.81,175374996025.5,18967227900.0,S.CN.SSE.000905,2020-02-04,0.0,0.0,False
2449,5035.41,5123.96,5178.44,5026.41,5496.12,4496.83,177352350637.2,17109533900.0,S.CN.SSE.000905,2020-02-05,0.0,0.0,False
2450,5128.19,5282.89,5299.18,5100.48,5636.36,4611.57,197274056315.6,18595745600.0,S.CN.SSE.000905,2020-02-06,0.0,0.0,False
2451,5287.27,5327.04,5329.36,5226.7,5811.18,4754.6,203495543097.8,19114764200.0,S.CN.SSE.000905,2020-02-07,0.0,0.0,False
2452,5322.01,5388.43,5389.04,5301.41,5859.74,4794.33,186767921839.1,17670328200.0,S.CN.SSE.000905,2020-02-10,0.0,0.0,False
2453,5390.53,5361.28,5396.96,5323.76,5927.28,4849.59,157302894199.0,15250817700.0,S.CN.SSE.000905,2020-02-11,0.0,0.0,False
2454,5345.52,5459.95,5461.67,5340.49,5897.4,4825.15,164552224783.9,15104147300.0,S.CN.SSE.000905,2020-02-12,0.0,0.0,False
2455,5456.66,5412.84,5482.8,5397.23,6005.94,4913.95,175679828632.4,15820264200.0,S.CN.SSE.000905,2020-02-13,0.0,0.0,False
2456,5407.47,5420.8,5474.47,5375.93,5954.13,4871.56,162742004601.2,14534649600.0,S.CN.SSE.000905,2020-02-14,0.0,0.0,False
2457,5454.46,5594.44,5594.44,5454.46,5962.88,4878.72,183878721181.5,17463665700.0,S.CN.SSE.000905,2020-02-17,0.0,0.0,False
2458,5607.84,5660.81,5660.81,5577.9,6153.88,5034.99,206428524429.9,18509870100.0,S.CN.SSE.000905,2020-02-18,0.0,0.0,False
2459,5654.18,5603.26,5678.82,5601.39,6226.9,5094.73,210591418572.0,18564208500.0,S.CN.SSE.000905,2020-02-19,0.0,0.0,False
2460,5619.52,5706.71,5712.18,5580.07,6163.59,5042.94,205564978649.7,19207602600.0,S.CN.SSE.000905,2020-02-20,0.0,0.0,False
2461,5704.84,5784.03,5822.4,5700.95,6277.38,5136.04,230175046237.0,20723623900.0,S.CN.SSE.000905,2020-02-21,0.0,0.0,False
2462,5784.58,5865.47,5884.14,5754.68,6362.44,5205.63,250154433482.9,21809896200.0,S.CN.SSE.000905,2020-02-24,0.0,0.0,False
2463,5745.62,5897.72,5912.27,5643.88,6452.01,5278.92,301960915841.1,26736667800.0,S.CN.SSE.000905,2020-02-25,0.0,0.0,False
2464,5824.05,5743.39,5885.27,5724.5,6487.49,5307.95,281045744357.2,26637508000.0,S.CN.SSE.000905,2020-02-26,0.0,0.0,False
2465,5770.22,5753.73,5829.04,5689.54,6317.73,5169.05,221902086232.7,20469487500.0,S.CN.SSE.000905,2020-02-27,0.0,0.0,False
2466,5558.42,5451.29,5641.77,5438.85,6329.1,5178.35,232879770245.1,22430670900.0,S.CN.SSE.000905,2020-02-28,0.0,0.0,False
2467,5516.44,5656.42,5683.24,5505.27,5996.42,4906.16,213505004462.5,19951161200.0,S.CN.SSE.000905,2020-03-02,0.0,0.0,False
2468,5756.79,5710.02,5832.35,5658.12,6222.06,5090.78,244204351206.5,22632549400.0,S.CN.SSE.000905,2020-03-03,0.0,0.0,False
2469,5670.5,5716.51,5719.18,5603.93,6281.03,5139.02,194980150091.0,18513309800.0,S.CN.SSE.000905,2020-03-04,0.0,0.0,False
2470,5795.25,5801.12,5811.21,5732.17,6288.16,5144.86,217238387621.0,21723222100.0,S.CN.SSE.000905,2020-03-05,0.0,0.0,False
2471,5737.1,5763.86,5802.63,5723.73,6381.23,5221.01,177496499289.1,18529714700.0,S.CN.SSE.000905,2020-03-06,0.0,0.0,False
2472,5668.64,5525.82,5699.92,5525.82,6340.25,5187.47,212042107536.0,21853808900.0,S.CN.SSE.000905,2020-03-09,0.0,0.0,False
2473,5459.17,5675.11,5675.88,5423.43,6078.4,4973.23,210472315060.8,20840287700.0,S.CN.SSE.000905,2020-03-10,0.0,0.0,False
2474,5692.72,5589.53,5708.92,5589.53,6242.62,5107.6,190010266287.6,18775091200.0,S.CN.SSE.000905,2020-03-11,0.0,0.0,False
2475,5507.32,5493.88,5549.35,5446.79,6148.48,5030.58,154102925606.4,15875315700.0,S.CN.SSE.000905,2020-03-12,0.0,0.0,False
2476,5225.51,5457.2,5507.39,5224.73,6043.27,4944.5,188405108227.1,19526665900.0,S.CN.SSE.000905,2020-03-13,0.0,0.0,False
2477,5496.89,5200.11,5496.89,5183.34,6002.92,4911.48,184923547742.5,18684995200.0,S.CN.SSE.000905,2020-03-16,0.0,0.0,False
2478,5245.52,5212.06,5300.56,5052.65,5720.13,4680.1,152551271989.0,15913787800.0,S.CN.SSE.000905,2020-03-17,0.0,0.0,False
2479,5257.94,5119.47,5333.12,5119.47,5733.27,4690.86,160536059992.1,16428660400.0,S.CN.SSE.000905,2020-03-18,0.0,0.0,False
2480,5119.94,5157.82,5185.09,5020.44,5631.42,4607.52,148680627064.8,15459370200.0,S.CN.SSE.000905,2020-03-19,0.0,0.0,False
2481,5217.49,5219.28,5225.03,5129.07,5673.61,4642.04,131519032482.5,12751328900.0,S.CN.SSE.000905,2020-03-20,0.0,0.0,False
2482,5079.35,4998.91,5129.14,4981.67,5741.21,4697.35,133727699571.8,13868474500.0,S.CN.SSE.000905,2020-03-23,0.0,0.0,False
2483,5089.15,5096.04,5118.04,4963.29,5498.8,4499.02,137371423374.7,14078770500.0,S.CN.SSE.000905,2020-03-24,0.0,0.0,False
2484,5200.78,5217.42,5229.22,5160.39,5605.64,4586.44,142310080633.2,14688107000.0,S.CN.SSE.000905,2020-03-25,0.0,0.0,False
2485,5180.47,5166.11,5227.47,5157.15,5739.17,4695.68,126982007995.4,12565245000.0,S.CN.SSE.000905,2020-03-26,0.0,0.0,False
2486,5222.85,5137.34,5227.79,5134.49,5682.72,4649.5,118480791099.6,11704507300.0,S.CN.SSE.000905,2020-03-27,0.0,0.0,False
2487,5073.7,5027.49,5074.63,4974.32,5651.07,4623.6,124559163372.3,12398131600.0,S.CN.SSE.000905,2020-03-30,0.0,0.0,False
2488,5073.52,5041.45,5090.57,5030.57,5530.23,4524.74,106538446158.7,11160561200.0,S.CN.SSE.000905,2020-03-31,0.0,0.0,False
2489,5029.58,5019.22,5108.18,5007.71,5545.6,4537.31,110651112519.1,11215411100.0,S.CN.SSE.000905,2020-04-01,0.0,0.0,False
2490,4998.63,5147.2,5147.2,4998.11,5521.14,4517.3,117822171439.6,11335107800.0,S.CN.SSE.000905,2020-04-02,0.0,0.0,False
2491,5143.52,5107.04,5161.57,5085.09,5661.92,4632.48,112751173060.0,10947897800.0,S.CN.SSE.000905,2020-04-03,0.0,0.0,False
2492,5202.55,5267.07,5273.09,5197.58,5617.74,4596.34,146826555108.9,14510945200.0,S.CN.SSE.000905,2020-04-07,0.0,0.0,False
2493,5243.16,5271.8,5291.41,5232.62,5793.78,4740.37,136499534391.4,13778625400.0,S.CN.SSE.000905,2020-04-08,0.0,0.0,False
2494,5301.27,5322.46,5336.12,5289.38,5798.98,4744.62,128352885531.3,12509846200.0,S.CN.SSE.000905,2020-04-09,0.0,0.0,False
2495,5321.79,5208.51,5321.79,5197.98,5854.71,4790.22,126468212009.4,12381638800.0,S.CN.SSE.000905,2020-04-10,0.0,0.0,False
2496,5176.44,5169.18,5198.37,5140.85,5729.36,4687.66,101355716432.4,9818099300.0,S.CN.SSE.000905,2020-04-13,0.0,0.0,False
2497,5197.17,5288.59,5288.59,5189.82,5686.09,4652.26,118917318030.8,11018824400.0,S.CN.SSE.000905,2020-04-14,0.0,0.0,False
2498,5291.97,5268.75,5320.58,5264.01,5817.45,4759.73,128025726348.5,12247740000.0,S.CN.SSE.000905,2020-04-15,0.0,0.0,False
2499,5245.92,5316.97,5328.12,5238.43,5795.62,4741.87,122069165005.5,12074219300.0,S.CN.SSE.000905,2020-04-16,0.0,0.0,False
2500,5354.98,5318.45,5377.15,5309.58,5848.67,4785.27,156745771336.3,13696983300.0,S.CN.SSE.000905,2020-04-17,0.0,0.0,False
2501,5329.87,5381.79,5381.79,5311.2,5850.3,4786.61,130825823688.1,12064218200.0,S.CN.SSE.000905,2020-04-20,0.0,0.0,False
2502,5358.6,5343.88,5358.6,5287.66,5919.96,4843.61,139768427426.9,13074442600.0,S.CN.SSE.000905,2020-04-21,0.0,0.0,False
2503,5304.73,5387.62,5388.21,5296.26,5878.27,4809.49,127945771530.7,12359700600.0,S.CN.SSE.000905,2020-04-22,0.0,0.0,False
2504,5402.65,5357.79,5407.49,5354.94,5926.39,4848.86,145324602210.3,14461830200.0,S.CN.SSE.000905,2020-04-23,0.0,0.0,False
2505,5350.54,5273.55,5354.76,5258.57,5893.57,4822.01,127211203386.7,13138336700.0,S.CN.SSE.000905,2020-04-24,0.0,0.0,False
2506,5278.98,5265.72,5314.41,5249.31,5800.9,4746.19,110738403020.7,11713242700.0,S.CN.SSE.000905,2020-04-27,0.0,0.0,False
2507,5268.13,5227.85,5273.26,5102.06,5792.3,4739.15,133971236966.9,14082491000.0,S.CN.SSE.000905,2020-04-28,0.0,0.0,False
2508,5203.71,5226.81,5269.74,5201.47,5750.63,4705.06,103339319168.3,10592684900.0,S.CN.SSE.000905,2020-04-29,0.0,0.0,False
2509,5261.05,5353.86,5368.89,5261.05,5749.49,4704.13,142523793301.1,13303668600.0,S.CN.SSE.000905,2020-04-30,0.0,0.0,False
2510,5320.94,5451.32,5451.46,5318.44,5889.25,4818.47,159945700644.7,14167905000.0,S.CN.SSE.000905,2020-05-06,0.0,0.0,False
2511,5454.25,5445.75,5473.77,5425.8,5996.45,4906.18,147975355319.2,14014635400.0,S.CN.SSE.000905,2020-05-07,0.0,0.0,False
2512,5474.87,5507.7,5527.09,5467.65,5990.33,4901.18,146384767223.1,13631862200.0,S.CN.SSE.000905,2020-05-08,0.0,0.0,False
2513,5529.11,5496.19,5547.94,5466.62,6058.47,4956.93,142054909597.6,12985198500.0,S.CN.SSE.000905,2020-05-11,0.0,0.0,False
2514,5494.07,5512.46,5519.29,5441.7,6045.81,4946.57,127585356336.7,11594367700.0,S.CN.SSE.000905,2020-05-12,0.0,0.0,False
2515,5495.9,5536.28,5546.55,5483.99,6063.71,4961.22,120477112076.0,10789582200.0,S.CN.SSE.000905,2020-05-13,0.0,0.0,False
2516,5513.08,5487.11,5528.09,5485.02,6089.91,4982.65,129595787537.9,11919770100.0,S.CN.SSE.000905,2020-05-14,0.0,0.0,False
2517,5510.15,5507.93,5543.93,5486.26,6035.82,4938.4,132317035662.0,11265151100.0,S.CN.SSE.000905,2020-05-15,0.0,0.0,False
2518,5522.72,5478.82,5528.78,5454.96,6058.73,4957.14,158389049357.7,13365466400.0,S.CN.SSE.000905,2020-05-18,0.0,0.0,False
2519,5515.03,5547.88,5548.22,5504.23,6026.7,4930.94,133182704772.6,11200886000.0,S.CN.SSE.000905,2020-05-19,0.0,0.0,False
2520,5545.04,5489.7,5547.17,5473.79,6102.66,4993.09,141354557271.3,12349126400.0,S.CN.SSE.000905,2020-05-20,0.0,0.0,False
2521,5508.2,5426.17,5511.23,5415.6,6038.67,4940.73,128883851422.2,11455910800.0,S.CN.SSE.000905,2020-05-21,0.0,0.0,False
2522,5421.73,5328.23,5421.89,5307.3,5968.79,4883.56,115705492517.1,10641571100.0,S.CN.SSE.000905,2020-05-22,0.0,0.0,False
2523,5323.97,5316.6,5344.28,5293.23,5861.05,4795.4,91375351529.7,8438568100.0,S.CN.SSE.000905,2020-05-25,0.0,0.0,False
2524,5341.11,5420.21,5421.9,5341.08,5848.26,4784.94,99351009048.7,9096900800.0,S.CN.SSE.000905,2020-05-26,0.0,0.0,False
2525,5426.56,5369.5,5426.56,5358.47,5962.23,4878.19,113109428499.1,10396037100.0,S.CN.SSE.000905,2020-05-27,0.0,0.0,False
2526,5367.27,5361.17,5390.14,5290.29,5906.45,4832.55,107583819701.5,10252425100.0,S.CN.SSE.000905,2020-05-28,0.0,0.0,False
